name	id	max_length	max_width	island_group	body_of_water
Lelepa	/m/02_b2sc			Vanuatu	
Frost Island	/m/02rg9gx			San Juan Islands	
Colville Island	/m/02rg9r4			San Juan Islands	
North Hutchinson Island, Florida	/m/02z9gz6				
Gavdos	/m/03jl62				Aegean Sea,Mediterranean Sea
Tuti Island	/m/03d6nz2				
Isla de Tagomago	/m/03h2my8				
Sakalua	/m/02r_hk7				
Dead Chest Cay	/m/02z5g9p				
Langhuajiao	/m/02pqtp8				
Tillo Islands	/m/02z5fmb				
Michaelmas Island	/m/02vl_31				
Gardner Pinnacles	/m/02k8dp			Hawaiian Islands	Pacific Ocean
Örsö	/m/02pv348				
Kimitoön	/m/02wcrlr				
Heard Island and McDonald Islands	/m/03h1f				Pacific Ocean
East Island	/m/03cxn4x				Indian Ocean
Mingulay	/m/02ns2b			British Isles,Outer Hebrides	
Yas Island	/m/02wvmv2			Abu Dhabi Islands	Persian Gulf
Ottawa Islands	/m/027yqzd			Canadian Arctic Archipelago	
Väddö	/m/02rqsry				Baltic Sea
Torry	/m/0hzx37v				Lake Okeechobee
Harbledown Island	/m/0hzcv5t				Pacific Ocean
Great Island	/m/0hzx54m				Lake Sunapee
Île Aigle	/m/0hzhm9c			Chagos Archipelago	Indian Ocean
Princess Island	/m/0hzzfs0				Lake Joseph
Payne Island	/m/0hzy1ts				Trout Lake
Trinity Island	/m/0hz_hhq				Lough Key
Murray Island	/m/0hzggjg			Houtman Abrolhos	Indian Ocean
Didymi	/m/0hzc_gg				Aegean Sea
South Sea	/m/0hzcv76				Pacific Ocean
Hoag Island	/m/0hzx4mz				Squam Lake
Irabu	/m/0hzg52p				Pacific Ocean
Goat Island	/m/0hzxh76				Tenkiller Ferry Lake
Java	/m/0j1_3			Greater Sunda Islands,Sunda Arc,Malay Archipelago	Indian Ocean,Java Sea
Rubud Al Sharqiyah	/m/0hzghzf				Persian Gulf
Solstreif Island	/m/0fph0s6				
Row Island	/m/0fq14k_				
Tokarev Island	/m/0fq15cn				
Rendova Island	/m/0g35xg			Solomon Islands	
Manpura Island	/m/03c4y6t				
Nutarmiut	/m/03cyp_4				
Bremangerlandet	/m/02rslqq				
Barnes Island	/m/02rg9zq			San Juan Islands	
Fatato	/m/02r_fnd				
Gordon Island	/m/02vxzqm				
Phi Phi Islands	/m/02bvf3				
Reichenau Island	/m/02jnqw				Lake Constance
Roca Partida	/m/02w4xwd				Pacific Ocean
Taymyr Island	/m/03cvr33			Nordenskiöld Archipelago	Kara Sea
Ensomheden Island	/m/02w7qx3				Kara Sea
Banana Island	/m/03d6yvh				
Ymer Island	/m/02rqmrc				
Ashuradeh	/m/02qfvkf				Caspian Sea
Grimsay, South East Benbecula	/m/02qq99p			Outer Hebrides	
Madouri	/m/03d33p1			Ionian Islands	
Ha'ano	/m/03ctnlg				
Ramirez Island	/m/03d8zrm				
Shag Rocks	/m/02q74v				Pacific Ocean
Boving Island	/m/08m5t1			Windmill Islands	
Great Blasket Island	/m/08ctpy				
Gasfinolhu	/m/07pwkb				
Driscoll Island	/m/084nr4				
Villingili	/m/07p_rh			Maldives Island Group	
Ohlin Island	/m/080mpw			Palmer Archipelago	
Lhohi	/m/07pxcq				
Chiswick Eyot	/m/0fh1lj				Tideway,River Thames
Krogh Island	/m/0ds3g98				
Oom Island	/m/0drysns				
Trigwell Island	/m/0dsbbmh				
Sabi Island	/m/0fq2s6z				Indian Ocean,Andaman Sea
Lunga	/m/0drfm2			Inner Hebrides,British Isles	
Flinders Island, South Australia	/m/0fgk7c				
Biggs Island	/m/0dllrd5				
Rottnest Island	/m/01fmx4				Indian Ocean
Djurgården	/m/01dswv				
Lakawon	/m/03hjjz1				
Mudge Island	/m/03c84cp				Pacific Ocean
Magdalena Island	/m/02rrx3f				
Yule Island	/m/03c5sv4				Pacific Ocean
Coburg Island	/m/02vz2yl			Canadian Arctic Archipelago	Baffin Bay
Kolyuchin Island	/m/03c16yp				
Isola Sacra	/m/0284tkp				
Uksen Island	/m/02vsnvm				
Pender Island	/m/02qm1j			Southern gulf islands	Pacific Ocean,Strait of Georgia
Bird Island, Falkland Islands	/m/03czrbj				
Águila Islet	/m/02x0zyx				Pacific Ocean
Ko Phra Tong	/m/03byc_2				
Uno	/m/02ry8kv				
Bridge Eyot	/m/03cr2r4				
Rapu-rapu Island	/m/02qnv_y				
Monchique Islet	/m/02rnvlx				
Thieves Holm	/m/03bzlvv				
Trinidad	/m/02bb26			Antilles,Lesser Antilles	
Wilhelmøya	/m/02rslww			Svalbard Archipelago	
Prion Island	/m/02r048l				
Hessa	/m/03chxfj				
Little Diomede Island	/m/064r7wp			Diomede Islands	
Gribbell Island	/m/05mtp61				
Babar Island	/m/05mh2y			Maluku Islands	
Bramham Island	/m/05mxb72				
Saya de Malha Bank	/m/05fg_k				
Robben Island	/m/06hz6	3.3	1.9		Atlantic Ocean
Craigleith	/m/06kqpy				Firth of Forth
Soay, St Kilda	/m/05q3hh			Outer Hebrides,St Kilda	
Pasaran	/m/06l_p_				
Skirö	/m/06dpd6				
Bere Island	/m/062x1j				Bantry Bay
Tabuan	/m/05b3djq				
Csepel Island	/m/05p_2r				
Maio	/m/02618t			Cape Verde,Sotavento	Atlantic Ocean
Camano Island	/m/01pt9v				Puget Sound
Île Madame	/m/026b45v				
Ækongen	/m/047pkwj				
Po Toi	/m/0452w3				
Rugla	/m/047ntjv				
Urie Lingey	/m/047n7kh				
Vindholmen	/m/047mdkv				
Nimigen Island	/m/04n5dqh			Canadian Arctic Archipelago	
Long Island, Hogan Group	/m/03qdm2w				
Otrick Island	/m/04cx0z6			Canadian Arctic Archipelago	
Karimun	/m/046xyt				
Kalolimnos	/m/03mdwfx			Dodecanese	Aegean Sea
Iron Pot	/m/04n175v				
Quadra Island	/m/04q8jn				Pacific Ocean
Fenualoa	/m/04y88s6				Coral Sea
Kayak Island	/m/051y8l4			Canadian Arctic Archipelago	
Coastal islands of Alta and Baja California	/m/04kcr9				
Viper Island	/m/04ybsrk				Indian Ocean
Draper Island	/m/04yf6qn				
Valaam	/m/04np4z				Lake Ladoga
Koch Island	/m/056mfy			Canadian Arctic Archipelago	
Kanduoih-giri	/m/07p_87				
Mauke	/m/07g669				Pacific Ocean
Little Sitkin Island	/m/077tmb			Rat Islands,Aleutian Islands	
Huruelhi	/m/07pwmd				
Manui	/m/0746l94			Tuamotu-Gambier Islands	
Isla de la Luna	/m/076tf97				Lake Titicaca
Viligillaa	/m/07pyt6				
Dhiddhoo	/m/076t22				
Lake Erie Islands	/m/06k3tt				
Ehrruh-haa	/m/07pz_l				
Modia Islets	/m/0hyprtq			Ionian Islands	
Sangan Island	/m/0h_6ny6				Lake Urmia
Île Jacobin	/m/0hzhm92			Chagos Archipelago	Indian Ocean
Factor's Island	/m/0hzy4hg				Loch Katrine
Sheikh Shoeyb Island	/m/0hy_s_l				Persian Gulf
Abbasak	/m/0hy_t1v				Persian Gulf
Sullivan Island	/m/0hzzfw9				Lake Joseph
Doctor's Island	/m/0h_jw77				Lake Martin
Little Pigeon Island	/m/0hzgght			Houtman Abrolhos	Indian Ocean
Umm Kharūrah	/m/0hzghz5				Persian Gulf
Tanadak	/m/0hyq33x			Andreanof Islands,Aleutian Islands	
Ano Antikeri	/m/0hz0bfw			Cyclades	
Bellow Island	/m/0hzzwbr				Lake Michigan
Les Roches Percées	/m/0hr1flw			Îles des Saintes,Leeward Islands,Antilles,Lesser Antilles	Pacific Ocean
Cayo Punta Arenas	/m/0hypqyd			Greater Antilles,Colorados Archipelago,Antilles	
Green Island	/m/0hzybwq				Candlewood Lake
Wedge Island	/m/0hzxc9k				Indian Lake
Pitta	/m/0hypkm2			Dodecanese	
Makronisi Leipson	/m/0hypkd8			Dodecanese	
Puāukoaʻe	/m/0hyn7_n			Hawaiian Islands	
Kalovolos	/m/0hypk3w			Dodecanese	
Petite Île Mapou	/m/0hzhm7p			Chagos Archipelago	Indian Ocean
Spit Island	/m/0hypj12			Hawaiian Islands	
Ko Dang	/m/0hz7ddr				Phang Nga Bay
Harkers Island	/m/0yf2_				
Jozar Island	/m/0h_6ntv				Lake Urmia
Massacre Island	/m/0h_0dd6				Lake of the Woods
Meshkin Island	/m/0h_6nwt				Lake Urmia
Tinaga Island	/m/0cc8ljj				
Ateqanngitsorsuaq Island	/m/0ddbvl2				
Sherrard Island, Queensland	/m/0dbmf0				
Thorpe Island	/m/0d4kbm				
Grötö	/m/0ccswk8			Gothenburg Archipelago	
Mana Island, Fiji	/m/0cnzf_n				Pacific Ocean
Uummannaq Island	/m/0bs16cj				Atlantic Ocean
Rowley Shoals	/m/0dfq0l				
Qeqertarsuaq Island	/m/0cmccmv				
Smith Cay, Torres Strait	/m/0dj3s8			Torres Strait Islands	Torres Strait,Pacific Ocean
Balsha Island	/m/0bwljdw			South Shetland Islands	
Île Parasol	/m/0hzhm81			Chagos Archipelago	Indian Ocean
Twin Rocks	/m/0hyn80w			Hawaiian Islands	
Obishi Island	/m/0hzg52z				Pacific Ocean
Valcour Island	/m/0kqkz				Lake Champlain
Bellefontaine Island	/m/0hzxcdk				Indian Lake
Rock Island	/m/0hzybx2				Candlewood Lake
Hulu Island	/m/0hyn75j			Hawaiian Islands	
Muhazwarah	/m/0hzghzp				Persian Gulf
Treasure Island	/m/0hzx54w				Lake Sunapee
Pulau Songsong	/m/0hzgjqk			Langkawi	Indian Ocean
Ofidoussa	/m/0hzd913				Aegean Sea
Helen Island	/m/0hzzfwt				Lake Joseph
Ball Island	/m/0hzxmqh				Balsam Lake
Gibson Island	/m/0hzgggs			Houtman Abrolhos	Indian Ocean
Bolshoi Island	/m/0hz06dv			Andreanof Islands,Aleutian Islands	
Bungay Island	/m/0hzzg41				Lake Joseph
Fantasy Island	/m/0hzxcbk				Indian Lake
Leo Island	/m/0hzgghq			Houtman Abrolhos	Indian Ocean
Squaw Island	/m/0hzzw6n				Lake Michigan
Sand Island2	/m/0hyn809			Hawaiian Islands	
Kuakamoku Rock	/m/0hyn76h			Hawaiian Islands	
Puāukiʻi Island	/m/0hyn7_k			Hawaiian Islands	
West Islet, Ashmore Reef	/m/0hzgfjf				Indian Ocean
MacDonald Island	/m/0hzhqzg			Heard Island and McDonald Islands	Indian Ocean
Nicholson Island	/m/0hzxgc6				Lake Ontario
Isla de Providencia	/m/0hzycdf				Lake Maracaibo
Shelter	/m/0hz_f2l				Flathead Lake
Bluff Island	/m/0hzy5h1				Tupper Lake
Kuur	/m/0hyqpbc			Kai Islands,Maluku Islands	
Amatigis Islands	/m/0hz06d8			Andreanof Islands,Aleutian Islands	
Tag Island	/m/0hz06hr			Aleutian Islands,Andreanof Islands	
Black Forest Island	/m/0hzzg21				Lake Joseph
Round Island	/m/0hzx1kg				Lake Winnipesaukee
Moonhole Rock	/m/0hyxn65			Lesser Antilles,Antilles	
Al Reem Island	/m/0dtty_			Abu Dhabi Islands	Persian Gulf
Delaite Island	/m/0ds6pk6				
Laplace Island	/m/0fp_stj				
Heftye Island	/m/0ds2qh2				
Molecule Island	/m/0drwp8s				
Pila Island	/m/0drxdqm				
Padda Island	/m/0dscgc2				
Kathleen Island, Tasmania	/m/0fr035				
Etoile Island	/m/09rsq5v				
Virginius Island	/m/09l0vy				
Tabawan	/m/0bknmh				
Insh, Slate Islands	/m/09gpvw1			Inner Hebrides,Slate Islands,British Isles	
Mochlos	/m/0b8qnk				
High Island, Hong Kong	/m/0b6mkl				
Union Island	/m/08y36q			Lesser Antilles,Antilles	Pacific Ocean
Newman Island	/m/084nsk				
Anchorage Island, New Zealand	/m/0838b7				
Petrie Island	/m/09h1lz				
Hogland	/m/0b9rl6				Baltic Sea
Wilson Island	/m/09py1d				
Denarau Island	/m/09v75v1				
Villingili	/m/0b6p54				
Penha de aguia	/m/0bc79z				
Ilhéu das Cabras	/m/09dfrc				
Little Joe Island	/m/0hzy1wj				Trout Lake
Hog Island	/m/0hzy4cv				Winnisquam Lake
Soldier’s Cap	/m/0hy_c09			Admiralty Group,New South Wales	
Ellen's Isle	/m/0hzy4h6				Loch Katrine
Kauai	/m/0jbsn			Hawaiian Islands	Pacific Ocean
Bonwick Island	/m/0hzcv5m				Pacific Ocean
Fowler Island, Queensland	/m/0hzctmq				Gulf of Carpentaria
Cuba Island	/m/0hypqy3			Antilles,Greater Antilles	
Germ Island	/m/0hy_t3b				Persian Gulf
Neville Township	/m/0zhxj				
Îles Leygues	/m/0hzhr0t			Kerguelen Islands	Indian Ocean
Worlcombe Island	/m/0hz7k4h				Howe Sound
Groton Island	/m/0hzx4ms				Squam Lake
Katsushima	/m/0hy_gzk				Pacific Ocean,Tokyo Bay
Kei Dulah or Du	/m/0hyqpb5			Kai Islands,Maluku Islands	
Nananu-i-Ra	/m/095sm6			Viti Levu Group	
Lastovo	/m/094gv9				Adriatic Sea
Wedge Island	/m/0b6kcbd				
Lido Key	/m/09rt8v				
Birnie Island	/m/09j4jf			Phoenix Islands	Pacific Ocean
Nasaqalau	/m/095dw6				
Amatignak Island	/m/0b04xh			Andreanof Islands,Aleutian Islands	
Pylades Island	/m/0hzcv46				Pacific Ocean
Makry Aspronisi Leipson	/m/0hypkdg			Dodecanese	
Peaked Island	/m/0hz0758			Aleutian Islands,Near Islands	
Sheep Island	/m/0hzx396				Rice Lake
Anchor Island	/m/0hzzfp0				Lake Joseph
Rocher Pyramidal	/m/0hzcc91				Pacific Ocean
Mapou de l'Île du Coin	/m/0hzhm6c			Chagos Archipelago	Indian Ocean
Islote González	/m/0hzc6m_				Pacific Ocean
Brisants de l'Héroïne (Heroine Breakers)	/m/0hzcc63				Pacific Ocean
Mokuhonu	/m/0hyn35t			Hawaiian Islands	
Kūkaimanini Island	/m/0hyn376			Hawaiian Islands	
Tioor	/m/0hyqp97			Watubela archipelago,Maluku Islands	
Île Lubine	/m/0hzhmbd			Chagos Archipelago	Indian Ocean
White Bank	/m/0hzggmc			Houtman Abrolhos	Indian Ocean
Hohenlohe Island	/m/03d12r0				
Formosa Island	/m/03crt0x				
Ynys Moelfre	/m/02pq307				
Formosa	/m/02rt64t				
Cobmarsh Island	/m/0272kf3				
Gloup Holm	/m/03c0w84				
Beauchene Island	/m/0397g9			Falkland Islands	
Jabal al-Tair Island	/m/03c7tg9				
Kerrera	/m/02dt99			British Isles,Inner Hebrides	
Gan	/m/03hh4l4				
Nodeulseom	/m/02ww_ll				
Scalpay, Outer Hebrides	/m/02hvvp			British Isles,Outer Hebrides	
Raranitiqa	/m/0263gv3				Pacific Ocean
Matia Island	/m/02rg98c			San Juan Islands	
Clark Island	/m/02qjx19			New South Wales	
Shuna, Loch Linnhe	/m/02w900g			British Isles,Inner Hebrides	
Great Island, Falkland Islands	/m/02q_rkz				
Damsay	/m/02wwqld			British Isles,Orkney Islands	
West Falkland	/m/02rxhh			Falkland Islands	Atlantic Ocean
Odaiba	/m/026vw4				Tokyo Bay,Pacific Ocean
Manitou Island	/m/02qs_7p				
Little Pendulum Island	/m/03gv7n3				
Isle Ristol	/m/02vyy12			Inner Hebrides,British Isles	
Kozukumijima	/m/02r4mn7				Pacific Ocean
Temple Mill Island	/m/03cvf69				
Basse-Terre Island	/m/03gr6fz			Lesser Antilles,Leeward Islands,Antilles	
Hope Island	/m/02676v0				
Årø	/m/026y5kk				
Isle Louvier, Paris	/m/03d8mbv				
Ushant	/m/02f552				Celtic Sea,English Channel
San Giorgio in Alga	/m/03c328f				
Corry Island	/m/0ds9m3j				
Bowl Island	/m/0ds8nf7				
Prinsesse Dagmar Island	/m/0ch240n				
Moe Island	/m/0ds0999				
Bet Islet, Torres Strait	/m/0dfj1z			Torres Strait Islands	Pacific Ocean,Torres Strait
Upernavik Island	/m/0dlmg9g				Baffin Bay
Failakah Island	/m/0cg126q				
Harry Island	/m/0ds61jk				
White Island, County Fermanagh	/m/0d4wjx				Lough Erne
Nipisat Island	/m/0dd9jlj				
Hanka Island	/m/0drylhz				
Bazett Island	/m/0dgrvxw				
Mushroom Island	/m/0dsb216				
Île du Lys	/m/0cz8_6z				Indian Ocean
Reel Island	/m/0cfjkj			Thimble Islands	
Browns Island, Auckland	/m/0by2ys				
Great Palm Island	/m/0g5qtxz				
Orchard Island, Ohio	/m/0g9snsy				Indian Lake
Traill Island	/m/0g6pmw				
Kvamsøy	/m/0gb2y0				
Kuchak-tappeh Island	/m/0h_6nw4				Lake Urmia
Anderson's Ledge	/m/0hn3f_8			Isles of Shoals	Gulf of Maine
Nijhum Dwip	/m/04cx6t_				
Travers Island	/m/04n51h3				
Romblon Island	/m/04nh46				
Norman Island	/m/049p26			Virgin Islands	
Kennet Island	/m/04zwvd7				
Quail Island	/m/048dhv				
Nameless Island	/m/03wgvjz				Pacific Ocean
Goli otok	/m/03jpzz				Adriatic Sea
Varanus Island	/m/0479y2h				
Buol Island	/m/03nr876				
Hogan Island	/m/03qc_48				
Pellestrina	/m/03xhry				
Black Pyramid Rock	/m/03npl62				
Bushrod Island	/m/04yfylh				
Rocky Island	/m/0416hc7			Apostle Islands	
Tory Island	/m/055tc5				
Matsqui Island	/m/04zvg_d				Pacific Ocean
Resolution Island, New Zealand	/m/045h53				
Treklyano Island	/m/04n4qvw			South Shetland Islands	
Seahorse Islands, Alaska	/m/04gj6x6				
Sitrah	/m/04qn7d				Persian Gulf
Wolfe Island	/m/050tgc				Great Lakes
Falster	/m/03m4jw				
Huftarøy	/m/04jgdcz				
Mauritius	/m/04vs9				Indian Ocean
South Midway Island	/m/04_02lr			Canadian Arctic Archipelago	
Marotiri	/m/056687				Pacific Ocean
Victoria Island	/m/04ntqd				
Mill Island	/m/043mylv			Canadian Arctic Archipelago	
Matiu/Somes Island	/m/03m8xv				
Sugarloaf Rock	/m/04mzdmc				
Mayotte	/m/04vws			Comoro Islands	Indian Ocean
Eholmen	/m/04125dz				
Thorn Island	/m/04yfg97			Cocos Islands	Indian Ocean
Aka Island	/m/04n3h41			Ryukyu Islands,Kerama Retto	Pacific Ocean
Gasparillo Island	/m/04cvq3n				
Ytre Norskøya	/m/03yfshr				
Black Boy Island	/m/04jbtvd				
Green Island	/m/04m_9ns				
Loyalty Islands	/m/04k9t6				Pacific Ocean
Kangigutsak Island	/m/04n0rhz			Canadian Arctic Archipelago	
Juan de Nova Island	/m/0402y				Indian Ocean
Nootka Island	/m/03qd5v				Pacific Ocean
Little Waterhouse Island	/m/04jm_4q				
Sørkappøya	/m/04137jg				
Teisten	/m/047skg7				
Hamilton Island	/m/04cw_c4			Canadian Arctic Archipelago	
Safety Island	/m/03y1vy5				
Portsmouth	/m/04b6qrq				
Refuge Island	/m/04ld48k				
Manuae	/m/0265k4h			Society Islands,Leeward Islands	
Tjøtta	/m/026v12_				
Lanzarote	/m/01s8wm			Canary Islands	Atlantic Ocean
Isle of Mull	/m/024_l_			British Isles,Inner Hebrides	
Samiopoula	/m/0263kd1				Aegean Sea
Sveti Andrija	/m/025w704				
Marchinbar Island	/m/025_l5g				
Yxlan	/m/025vmlq				
Gambier Island	/m/025vctf				Howe Sound,Pacific Ocean
Largo Island	/m/0fq0p7x				
Charlat Island	/m/0ds8wxn				
Ponce Island	/m/0dsdg9m				
Revsnes Island	/m/0fq2wjt				
Lagoon Island	/m/0fq1bbh				Indian Ocean
Santahamina	/m/0dtd34				
Guepratte Island	/m/0dsdg81				
Farwell Island	/m/0dsdpqb				
Barrow Island, England	/m/06kt3c				
Bodufinolhu	/m/07pwf5				
Rasfari	/m/07p_ky				
Abbot Rock	/m/07m64j				
Eydhafushi	/m/076v6j				
Sebesi	/m/026fqx2				
North Stradbroke Island	/m/046tfv				
Proclamation Island	/m/04063xs				
Palmerston Island	/m/045pth				Pacific Ocean
Björkö, Ekerö	/m/03wbkk4				
Penguin Island	/m/04zk_x				
Suurlaid	/m/04gsfwm				
Sabine Island	/m/04_07c_			Canadian Arctic Archipelago	
Wade Island	/m/04m_pt6				
Cacela Island	/m/03px3z				
Kreamer Island	/m/03ycgzj				Lake Okeechobee
Ko Losin	/m/04y7hhf				
Potter Island	/m/04n4g83			Canadian Arctic Archipelago	
Hog Island, Falkland Islands	/m/04f0xsc				
Roosevelt Island, Antarctica	/m/03k3pd				
Shelter Island	/m/04128pd				
Tin Kettle Island	/m/03wcbg7				
Ommundsen Island	/m/0fphb5b				
Geologists Island	/m/0dsdwmc				
D'Hainaut Island	/m/0ds2kd3				
Greater Mackellar Island	/m/0ds9n76				
Fanfare Island	/m/0ds9drd				
Vranjina	/m/0fkmwg				
Wiegand Island	/m/0fty3n			Canadian Arctic Archipelago,Belcher Islands	
Krok Island	/m/0ds70y7				
Cousine Island	/m/0fsnw5			Seychelles Archipelago	
Snapper Island, Queensland	/m/07x943			New South Wales	
Matagi Island	/m/08x3h9			Vanua Levu Group	Pacific Ocean
St. John's Island, Egypt	/m/0910ql				
White Head Island, New Brunswick	/m/08x9_y				
Apple Island	/m/064pqls				Orchard Lake
Ufenau	/m/05pcvgg				Lake Zurich
Mnemba Atoll	/m/05bzx57				
Randall's Island	/m/05_94s				East River
Utlängan	/m/05mzxdl				
Sulufou	/m/05zn1cp				
Smith Island	/m/064bbd			South Shetland Islands	
Emerald Isle, Northwest Territories	/m/05pfsp			Canadian Arctic Archipelago	
Lomlom	/m/05zyctw				Coral Sea
St. Clement's Island	/m/07wmcx				
Linga, Yell	/m/08ffj9			British Isles,Shetland Islands	
Hart Island	/m/083h58				
Cooper's Island, Bermuda	/m/08_knb				
Mikhaylov Island	/m/082p_m				
Babb's Rock	/m/0hn3fzr			Isles of Shoals	Gulf of Maine
Montague Island	/m/0h2jyy				
Travia Island	/m/0hzggl_			Houtman Abrolhos	Indian Ocean
Île Du Milieu	/m/0hzhm5_			Chagos Archipelago	Indian Ocean
Little Bear Island	/m/0hzx1m8				Lake Winnipesaukee
San Carlos Island	/m/0hzycc9				Lake Maracaibo
Cakau Matacucu	/m/0hzcv7l				Pacific Ocean
Nuapara	/m/0hzy83b				Chilka Lake
Montserrat Main Island	/m/0hz0pmn			Leeward Islands	
Fordata	/m/0hyqpbr			Tanimbar Islands,Maluku Islands	
Hat Island	/m/0hyq11r			San Juan Islands	
Providence Island	/m/0j1t436			Outer Islands	
Cleenishmeen Island	/m/0hzxl59				Lough Erne
Cayo Cruz del Padre	/m/0hypqyp			Sabana-Camaguey Archipelago,Antilles,Greater Antilles	
Salt Island, British Virgin Islands	/m/0gxhlw			Virgin Islands	
Langara Island	/m/0gwyfm			Queen Charlotte Islands	Pacific Ocean
Outram Island	/m/0hyplgj			Ritchie's Archipelago,Andaman Islands	
Bird	/m/0hzx382				Lake Okeechobee
Bushby Island	/m/0hzggfc			Houtman Abrolhos	Indian Ocean
Rack Island	/m/0hzx3bq				Rice Lake
Tobalai	/m/0hyqpd4			Obi Islands,Maluku Islands	
Pulau Che Mat Zin	/m/0glmmr7				
Little Gin Island	/m/0hyn76w			Hawaiian Islands	
Opihi Rock	/m/0hyn362			Hawaiian Islands	
Kalaemamo	/m/0hyn34p			Hawaiian Islands	Pacific Ocean
Welch Island	/m/0hzx1nt				Lake Winnipesaukee
Zarkaman Island	/m/0h_6n_5				Lake Urmia
Waya Sewa	/m/0hyqzn3			Yasawa Islands	
Strip Island	/m/0hzxk8j				Lake Chaubunagungamaug
Long Island	/m/0hzyprp				Watts Bar Lake
La Redonde	/m/0hr5mqx			Îles des Saintes,Antilles,Lesser Antilles,Leeward Islands	
Stil Island	/m/05h3f6w				
Sikopo	/m/05zqskx				
Pulau Biola	/m/06618_				
Finngal Island	/m/05p5vds				
Santa Maria Island	/m/05d91z			Azores	Atlantic Ocean
Montaña Clara	/m/061vc6			Canary Islands	
Bigge Island	/m/05szb4v				
Caher Island	/m/0693zx				
Badger's Island	/m/05zn7bg				
Macquarie Island	/m/01c4nl				Pacific Ocean
Ruden	/m/01wt19				
Drygalski Island	/m/017kf0				Indian Ocean
Klein Bonaire	/m/01c69f				
Ertholmene	/m/0128j8				
Negros	/m/01kn2g			Sibuyan Island,Bohol Island	
Bioko	/m/01f_vq				
Sanibel Island	/m/01vvnd				
Kasatochi Island	/m/025vtsg			Aleutian Islands,Andreanof Islands	
Alor	/m/024n82			Alor Archipelago,Lesser Sunda Islands	
Bass Rock	/m/012bd8				Firth of Forth
Sandøy	/m/0188xd				
Tulagi	/m/01tvqx			Solomon Islands	Pacific Ocean
Preservation Island	/m/026wb_f				
Mount Putuo	/m/028ljl				
Verd Key	/m/026nt9z				
Muskeget	/m/03f_v8				
Tahifehifa	/m/027qx4d				
Raiatea	/m/039n10			Society Islands,Leeward Islands	Pacific Ocean
Del Rey Island	/m/02z8h4z				
Grassholm	/m/02wphc				
Flotta, Shetland	/m/03hp314				
Natuna Besar	/m/02vpxx8				
Karlsøya	/m/02rnr7m				
Hestan Island	/m/0271nc7				Solway Firth
Ometepe	/m/03ff1m				Lake Nicaragua
Dismal Key	/m/027_p1y				
Bugaia Island	/m/02rqtkq				
Antsiferova	/m/0d6nsv			Kuril Islands	Sea of Okhotsk
Mavis Grind	/m/0d8g0v				
Qum Island	/m/0cm9xd7				Caspian Sea
Malabar Island	/m/0db46h			Seychelles Archipelago	
Farewell Islets, Torres Strait	/m/0dfk5j			Torres Strait Islands	Torres Strait,Pacific Ocean
Gabba Island	/m/0dj2g5			Torres Strait Islands	Pacific Ocean,Torres Strait
Coronado	/m/0cl_2r				
Farallon de Medinilla	/m/0d486c				
Georges Island, Halifax	/m/0cwnc_				
Van Schaick Island	/m/0c413kb				
Catanduanes Island	/m/0c3v_y				
Money Island	/m/0cfjvj			Thimble Islands	
Mogador island	/m/0crf4fw				
Rama Cay	/m/02q0h6v				
Thymaina	/m/02rwh9j				Aegean Sea
Laut Island	/m/02z8gcv				
Saddle Island, South Orkney Islands	/m/02r5dbd			South Orkney Islands	Pacific Ocean
Kent Island	/m/03c15ct				
Ma Wan	/m/02nhqt				
Nicobar Islands	/m/02pl1c				
Bucu	/m/03c2t47				
Easdale	/m/02kzcb			Inner Hebrides,British Isles,Slate Islands	
Little Jost Van Dyke	/m/02py7pw			Virgin Islands	
Pulau Pawai	/m/026ryff				
Fogo Island	/m/02grnw				
Rusk Holm	/m/02x71tw				
Isola Bella	/m/026b_3_			Borromean Islands	
Ozukumijima	/m/02r55zs				Pacific Ocean
Tortuga	/m/02z7v2				
Little Lyakhovsky Island	/m/027k_px				
Adams Island, New Zealand	/m/082mf5				Pacific Ocean
Bass Rock	/m/07n619				
Bear Island	/m/088_fl				
Nakachchaafushi	/m/07p_hj				
Maaféhélaa	/m/07pyh6				
Bass Rock	/m/07n5zx				
Vilamendhoo	/m/07pwxs	0.9	0.3		
Ceabhaigh	/m/07k86l6			Outer Hebrides	
Clarke Island, Tasmania	/m/07xb7l				
Shirley Island	/m/08m6xp			Windmill Islands	
Kudahuraa	/m/07p_bn				
Guadalcanal	/m/0syl3			Solomon Islands	Pacific Ocean
Buariki	/m/0d6l1j				
Tussaaq Island	/m/0dlnny_				
Saqqarlersuaq Island	/m/0czccvq				
Linnusitamaa	/m/0c2ptk				
Aureed Island, Torres Strait	/m/0dg27x			Torres Strait Islands	Pacific Ocean,Torres Strait
Ikeq Island	/m/0ch2hvp				
Little Cranberry Island	/m/0c6r2_				
Landhoo	/m/076vxb				
Isdhoo	/m/076n_b				
Marmara Island	/m/07dqqb				Sea of Marmara
Gaddhoo	/m/076j87				
Ynys Benlas	/m/0721w5				
Bois Blanc Island	/m/06jpx6				Great Lakes
